8027295.000000;0.329597;;;;;
8027484.000000;0.331209;;;;;
8027677.000000;0.328791;;;;;
8027901.000000;0.334432;;;;;
8028095.000000;0.330403;;;;;
8028303.000000;0.332015;;;;;
8028490.000000;0.318315;;;;;
8028680.000000;0.331209;;;;;
8028904.000000;0.330403;;;;;
8029096.000000;0.332821;;;;;
8029323.000000;0.332821;;;;;
8029541.000000;0.331209;;;;;
8029752.000000;0.324762;;;;;
8029969.000000;0.333626;;;;;
8030158.000000;0.334432;;;;;
8030376.000000;0.334432;;;;;
8030566.000000;0.340073;;;;;
8030782.000000;0.341685;;;;;
8030993.000000;0.335238;;;;;
8031177.000000;0.338462;;;;;
8031395.000000;0.337656;;;;;
8031580.000000;0.333626;;;;;
8031795.000000;0.334432;;;;;
8032019.000000;0.337656;;;;;
8032237.000000;0.336850;;;;;
8032429.000000;0.339267;;;;;
8032615.000000;0.333626;;;;;
8032845.000000;0.337656;;;;;
8033050.000000;0.338462;;;;;
8033233.000000;0.336850;;;;;
8033451.000000;0.339267;;;;;
8033640.000000;0.340073;;;;;
8033863.000000;0.339267;;;;;
8034070.000000;0.344103;;;;;
8034288.000000;0.341685;;;;;
8034476.000000;0.342491;;;;;
8034664.000000;0.341685;;;;;
8034890.000000;0.344103;;;;;
8035093.000000;0.345714;;;;;
8035302.000000;0.343297;;;;;
8035490.000000;0.344908;;;;;
8035697.000000;0.343297;;;;;
8035939.000000;0.344908;;;;;
8036135.000000;0.344908;;;;;
8036352.000000;0.346520;;;;;
8036542.000000;0.345714;;;;;
8036749.000000;0.345714;;;;;
8036964.000000;0.348132;;;;;
8037154.000000;0.347326;;;;;
8037368.000000;0.346520;;;;;
8037551.000000;0.348132;;;;;
8037756.000000;0.348938;;;;;
8037971.000000;0.348938;;;;;
8038162.000000;0.349744;;;;;
8038379.000000;0.349744;;;;;
8038566.000000;0.349744;;;;;
8038775.000000;0.349744;;;;;
8038987.000000;0.351355;;;;;
8039172.000000;0.352161;;;;;
8039388.000000;0.352161;;;;;
8039577.000000;0.352967;;;;;
8039791.000000;0.348132;;;;;
8039999.000000;0.352161;;;;;
8040195.000000;0.353773;;;;;
8040413.000000;0.352967;;;;;
8040603.000000;0.350549;;;;;
8040816.000000;0.352161;;;;;
8041028.000000;0.353773;;;;;
8041218.000000;0.352967;;;;;
8041432.000000;0.344908;;;;;
8041616.000000;0.356190;;;;;
8041832.000000;0.348938;;;;;
8042044.000000;0.359414;;;;;
8042225.000000;0.349744;;;;;
8042435.000000;0.358608;;;;;
8042626.000000;0.361832;;;;;
8042841.000000;0.351355;;;;;
8043052.000000;0.356996;;;;;
8043252.000000;0.354579;;;;;
8043457.000000;0.358608;;;;;
8043644.000000;0.365861;;;;;
8043852.000000;0.362637;;;;;
8044076.000000;0.356190;;;;;
8044287.000000;0.352161;;;;;
8044499.000000;0.356996;;;;;
8044717.000000;0.361832;;;;;
8044926.000000;0.361832;;;;;
8045116.000000;0.364249;;;;;
8045327.000000;0.365861;;;;;
8045515.000000;0.365861;;;;;
8045722.000000;0.365055;;;;;
8045937.000000;0.364249;;;;;
8046128.000000;0.365055;;;;;
8046346.000000;0.364249;;;;;
8046537.000000;0.365861;;;;;
8046752.000000;0.362637;;;;;
8046956.000000;0.372308;;;;;
8047153.000000;0.364249;;;;;
8047375.000000;0.361832;;;;;
8047563.000000;0.369084;;;;;
8047776.000000;0.367473;;;;;
8047982.000000;0.365055;;;;;
8048212.000000;0.368278;;;;;
8048402.000000;0.365055;;;;;
8048584.000000;0.355385;;;;;
8048797.000000;0.369890;;;;;
8049006.000000;0.356996;;;;;
8049192.000000;0.373114;;;;;
8049414.000000;0.370696;;;;;
8049599.000000;0.371502;;;;;
8049809.000000;0.370696;;;;;
8050025.000000;0.377143;;;;;
8050218.000000;0.371502;;;;;
8050439.000000;0.373114;;;;;
8050628.000000;0.372308;;;;;
8050844.000000;0.372308;;;;;
8051064.000000;0.373114;;;;;
8051254.000000;0.374725;;;;;
8051459.000000;0.371502;;;;;
8051652.000000;0.373919;;;;;
8051863.000000;0.369890;;;;;
8052084.000000;0.375531;;;;;
8052298.000000;0.375531;;;;;
8052490.000000;0.379560;;;;;
8052699.000000;0.374725;;;;;
8052910.000000;0.377143;;;;;
8053130.000000;0.371502;;;;;
8053345.000000;0.378755;;;;;
8053527.000000;0.378755;;;;;
8053736.000000;0.377949;;;;;
8053940.000000;0.380366;;;;;
8054139.000000;0.376337;;;;;
8054363.000000;0.380366;;;;;
8054542.000000;0.378755;;;;;
8054757.000000;0.381172;;;;;
8054959.000000;0.381172;;;;;
8055155.000000;0.381978;;;;;
8055377.000000;0.380366;;;;;
8055558.000000;0.383590;;;;;
8055774.000000;0.382784;;;;;
8055977.000000;0.382784;;;;;
8056170.000000;0.382784;;;;;
8056389.000000;0.384396;;;;;
8056580.000000;0.385201;;;;;
8056790.000000;0.384396;;;;;
8056994.000000;0.385201;;;;;
8057194.000000;0.381172;;;;;
8057413.000000;0.385201;;;;;
8057595.000000;0.385201;;;;;
8057802.000000;0.383590;;;;;
8058007.000000;0.381978;;;;;
8058200.000000;0.383590;;;;;
8058417.000000;0.386813;;;;;
8058607.000000;0.386813;;;;;
8058816.000000;0.389231;;;;;
8059020.000000;0.387619;;;;;
8059211.000000;0.391648;;;;;
8059428.000000;0.388425;;;;;
8059610.000000;0.390842;;;;;
8059821.000000;0.390037;;;;;
8060030.000000;0.392454;;;;;
8060224.000000;0.390842;;;;;
8060444.000000;0.390037;;;;;
8060630.000000;0.395678;;;;;
8060847.000000;0.391648;;;;;
8061057.000000;0.390842;;;;;
8061250.000000;0.393260;;;;;
8061462.000000;0.394066;;;;;
8061647.000000;0.393260;;;;;
8061863.000000;0.391648;;;;;
8062085.000000;0.394066;;;;;
8062301.000000;0.402125;;;;;
8062484.000000;0.395678;;;;;
8062696.000000;0.395678;;;;;
8062880.000000;0.394066;;;;;
8063091.000000;0.396484;;;;;
8063303.000000;0.397289;;;;;
8063495.000000;0.398095;;;;;
8063714.000000;0.396484;;;;;
8063900.000000;0.397289;;;;;
8064136.000000;0.400513;;;;;
8064350.000000;0.398095;;;;;
8064533.000000;0.392454;;;;;
8064743.000000;0.397289;;;;;
8064935.000000;0.398095;;;;;
8065146.000000;0.398095;;;;;
8065365.000000;0.398095;;;;;
8065551.000000;0.406960;;;;;
8065758.000000;0.403736;;;;;
8065943.000000;0.581026;;;;;
8066157.000000;0.399707;;;;;
8066370.000000;0.400513;;;;;
8066558.000000;0.402125;;;;;
8066771.000000;0.401319;;;;;
8066954.000000;0.406154;;;;;
8067163.000000;0.396484;;;;;
8067378.000000;0.410989;;;;;
8067567.000000;0.402930;;;;;
8067778.000000;0.406154;;;;;
8067962.000000;0.422271;;;;;
8068174.000000;0.404542;;;;;
8068388.000000;0.406154;;;;;
8068573.000000;0.406154;;;;;
8068782.000000;0.411795;;;;;
8068971.000000;0.400513;;;;;
8069187.000000;0.409377;;;;;
8069410.000000;0.407766;;;;;
8069592.000000;0.407766;;;;;
8069803.000000;0.408571;;;;;
8069987.000000;0.406154;;;;;
8070200.000000;0.410183;;;;;
8070413.000000;0.407766;;;;;
8070599.000000;0.409377;;;;;
8070805.000000;0.410183;;;;;
8070990.000000;0.407766;;;;;
8071193.000000;0.410989;;;;;
8071413.000000;0.409377;;;;;
8071602.000000;0.410989;;;;;
8071815.000000;0.408571;;;;;
8072020.000000;0.411795;;;;;
8072217.000000;0.410989;;;;;
8072431.000000;0.410989;;;;;
8072618.000000;0.406960;;;;;
8072825.000000;0.411795;;;;;
8073029.000000;0.408571;;;;;
8073223.000000;0.411795;;;;;
8073437.000000;0.411795;;;;;
8073621.000000;0.411795;;;;;
8073839.000000;0.411795;;;;;
8074046.000000;0.411795;;;;;
8074229.000000;0.411795;;;;;
8074449.000000;0.411795;;;;;
8074637.000000;0.411795;;;;;
8074850.000000;0.411795;;;;;
8075057.000000;0.413407;;;;;
8075253.000000;0.411795;;;;;
8075459.000000;0.411795;;;;;
8075643.000000;0.411795;;;;;
8075853.000000;0.412601;;;;;
8076058.000000;0.411795;;;;;
8076255.000000;0.411795;;;;;
8076464.000000;0.412601;;;;;
8076652.000000;0.414212;;;;;
8076864.000000;0.414212;;;;;
8077069.000000;0.453700;;;;;
8077294.000000;0.412601;;;;;
8077505.000000;0.416630;;;;;
8077718.000000;0.413407;;;;;
8077909.000000;0.411795;;;;;
8078115.000000;0.412601;;;;;
8078335.000000;0.411795;;;;;
8078528.000000;0.414212;;;;;
8078740.000000;0.415018;;;;;
8078927.000000;0.411795;;;;;
8079136.000000;0.416630;;;;;
8079352.000000;0.415824;;;;;
8079539.000000;0.415018;;;;;
8079747.000000;0.415824;;;;;
8079941.000000;0.417436;;;;;
8080181.000000;0.416630;;;;;
8080394.000000;0.415824;;;;;
8080577.000000;0.417436;;;;;
8080793.000000;0.418242;;;;;
8080978.000000;0.414212;;;;;
8081197.000000;0.413407;;;;;
8081417.000000;0.419853;;;;;
8081603.000000;0.419853;;;;;
8081813.000000;0.420659;;;;;
8081998.000000;0.411795;;;;;
8082208.000000;0.427106;;;;;
8082430.000000;0.420659;;;;;
8082612.000000;0.430330;;;;;
8082820.000000;0.421465;;;;;
8083010.000000;0.428718;;;;;
8083222.000000;0.420659;;;;;
8083444.000000;0.424689;;;;;
8083631.000000;0.422271;;;;;
8083843.000000;0.433553;;;;;
8084042.000000;0.417436;;;;;
8084284.000000;0.420659;;;;;
8084469.000000;0.423883;;;;;
8084649.000000;0.422271;;;;;
8084859.000000;0.423883;;;;;
8085052.000000;0.423883;;;;;
8085261.000000;0.435165;;;;;
8085472.000000;0.426300;;;;;
8085660.000000;0.422271;;;;;
8085873.000000;0.423883;;;;;
8086066.000000;0.425495;;;;;
8086300.000000;0.426300;;;;;
8086488.000000;0.427106;;;;;
8086699.000000;0.425495;;;;;
8086888.000000;0.429524;;;;;
8087077.000000;0.428718;;;;;
8087313.000000;0.429524;;;;;
8087501.000000;0.427912;;;;;
8087708.000000;0.427912;;;;;
8087900.000000;0.434359;;;;;
8088083.000000;0.429524;;;;;
8088320.000000;0.432747;;;;;
8088514.000000;0.430330;;;;;
8088720.000000;0.428718;;;;;
8088913.000000;0.430330;;;;;
8089118.000000;0.427106;;;;;
8089336.000000;0.431941;;;;;
8089528.000000;0.428718;;;;;
8089741.000000;0.432747;;;;;
8089933.000000;0.432747;;;;;
8090130.000000;0.435971;;;;;
8090347.000000;0.435971;;;;;
8090540.000000;0.433553;;;;;
8090746.000000;0.435165;;;;;
8090930.000000;0.434359;;;;;
8091128.000000;0.434359;;;;;
8091347.000000;0.435165;;;;;
8091532.000000;0.444835;;;;;
8091739.000000;0.434359;;;;;
8091923.000000;0.435165;;;;;
8092107.000000;0.435165;;;;;
8092343.000000;0.435165;;;;;
8092525.000000;0.441612;;;;;
8092742.000000;0.432747;;;;;
8092932.000000;0.436777;;;;;
8093135.000000;0.437582;;;;;
8093357.000000;0.438388;;;;;
8093548.000000;0.437582;;;;;
8093759.000000;0.435971;;;;;
8093945.000000;0.429524;;;;;
8094146.000000;0.438388;;;;;
8094363.000000;0.439194;;;;;
8094554.000000;0.440000;;;;;
8094766.000000;0.438388;;;;;
8094953.000000;0.435165;;;;;
8095155.000000;0.439194;;;;;
8095377.000000;0.436777;;;;;
8095564.000000;0.441612;;;;;
8095776.000000;0.440806;;;;;
8095959.000000;0.441612;;;;;
8096194.000000;0.438388;;;;;
8096419.000000;0.441612;;;;;
8096608.000000;0.445641;;;;;
8096817.000000;0.441612;;;;;
8097004.000000;0.440000;;;;;
8097204.000000;0.441612;;;;;
8097422.000000;0.442418;;;;;
8097610.000000;0.445641;;;;;
8097830.000000;0.443223;;;;;
8098021.000000;0.445641;;;;;
8098230.000000;0.446447;;;;;
8098451.000000;0.444029;;;;;
8098632.000000;0.452088;;;;;
8098845.000000;0.439194;;;;;
8099040.000000;0.444029;;;;;
8099250.000000;0.440806;;;;;
8099456.000000;0.445641;;;;;
8099638.000000;0.444835;;;;;
8099856.000000;0.447253;;;;;
8100045.000000;0.445641;;;;;
8100256.000000;0.445641;;;;;
8100463.000000;0.447253;;;;;
8100659.000000;0.446447;;;;;
8100876.000000;0.447253;;;;;
8101069.000000;0.447253;;;;;
8101303.000000;0.446447;;;;;
8101491.000000;0.448864;;;;;
8101697.000000;0.449670;;;;;
8101893.000000;0.448864;;;;;
8102083.000000;0.446447;;;;;
8102316.000000;0.448864;;;;;
8102513.000000;0.448864;;;;;
8102721.000000;0.449670;;;;;
8102905.000000;0.448864;;;;;
8103094.000000;0.449670;;;;;
8103331.000000;0.449670;;;;;
8103523.000000;0.451282;;;;;
8103737.000000;0.451282;;;;;
8103920.000000;0.451282;;;;;
8104104.000000;0.450476;;;;;
8104346.000000;0.451282;;;;;
8104540.000000;0.452894;;;;;
8104753.000000;0.452088;;;;;
8104938.000000;0.457729;;;;;
8105127.000000;1.010549;;;;;
8105360.000000;0.452088;;;;;
8105544.000000;0.452088;;;;;
8105754.000000;0.452088;;;;;
8105944.000000;0.455311;;;;;
8106132.000000;0.459341;;;;;
8106370.000000;0.453700;;;;;
8106561.000000;0.454506;;;;;
8106774.000000;0.455311;;;;;
8106968.000000;0.455311;;;;;
8107156.000000;0.455311;;;;;
8107397.000000;0.452894;;;;;
8107586.000000;0.456117;;;;;
8107812.000000;0.457729;;;;;
8108007.000000;0.458535;;;;;
8108213.000000;0.455311;;;;;
8108437.000000;0.467399;;;;;
8108629.000000;0.448864;;;;;
8108843.000000;0.457729;;;;;
8109030.000000;0.457729;;;;;
8109229.000000;0.457729;;;;;
8109446.000000;0.458535;;;;;
8109633.000000;0.458535;;;;;
8109845.000000;0.459341;;;;;
8110027.000000;0.458535;;;;;
8110222.000000;0.461758;;;;;
8110437.000000;0.450476;;;;;
8110626.000000;0.459341;;;;;
8110838.000000;0.458535;;;;;
8111030.000000;0.461758;;;;;
8111229.000000;0.460147;;;;;
8111456.000000;0.467399;;;;;
8111638.000000;0.460952;;;;;
8111859.000000;0.464982;;;;;
8112053.000000;0.460952;;;;;
8112290.000000;0.461758;;;;;
8112485.000000;0.464176;;;;;
8112700.000000;0.466593;;;;;
8112911.000000;0.458535;;;;;
8113104.000000;0.460147;;;;;
8113355.000000;0.462564;;;;;
8113550.000000;0.462564;;;;;
8113762.000000;0.464176;;;;;
8113954.000000;0.464176;;;;;
8114140.000000;0.465788;;;;;
8114374.000000;0.467399;;;;;
8114568.000000;0.464176;;;;;
8114777.000000;0.461758;;;;;
8114964.000000;0.465788;;;;;
8115147.000000;0.464982;;;;;
8115386.000000;0.448864;;;;;
8115575.000000;0.466593;;;;;
8115789.000000;0.466593;;;;;
8115975.000000;0.491575;;;;;
8116165.000000;0.465788;;;;;
8116402.000000;0.466593;;;;;
8116589.000000;0.473040;;;;;
8116804.000000;0.467399;;;;;
8116987.000000;0.468205;;;;;
8117178.000000;0.468205;;;;;
8117419.000000;0.467399;;;;;
8117607.000000;0.469011;;;;;
8117830.000000;0.463370;;;;;
8118017.000000;0.468205;;;;;
8118206.000000;0.477070;;;;;
8118443.000000;0.469011;;;;;
8118631.000000;0.470623;;;;;
8118843.000000;0.469011;;;;;
8119027.000000;0.469011;;;;;
8119211.000000;0.470623;;;;;
8119452.000000;0.473040;;;;;
8119635.000000;0.469011;;;;;
8119851.000000;0.471429;;;;;
8120046.000000;0.470623;;;;;
8120231.000000;0.472234;;;;;
8120470.000000;0.471429;;;;;
8120656.000000;0.467399;;;;;
8120861.000000;0.472234;;;;;
8121062.000000;0.473040;;;;;
8121241.000000;0.470623;;;;;
8121487.000000;0.473846;;;;;
8121700.000000;0.473040;;;;;
8121884.000000;0.468205;;;;;
8122074.000000;0.474652;;;;;
8122301.000000;0.474652;;;;;
8122500.000000;0.473040;;;;;
8122707.000000;0.484322;;;;;
8122891.000000;0.475458;;;;;
8123082.000000;0.475458;;;;;
8123304.000000;0.475458;;;;;
8123501.000000;0.474652;;;;;
8123714.000000;0.485934;;;;;
8123906.000000;0.479487;;;;;
8124095.000000;0.473846;;;;;
8124325.000000;0.473040;;;;;
8124517.000000;0.477875;;;;;
8124729.000000;0.475458;;;;;
8124919.000000;0.472234;;;;;
8125113.000000;0.477070;;;;;
8125345.000000;0.467399;;;;;
8125545.000000;0.461758;;;;;
8125759.000000;0.469011;;;;;
8125947.000000;0.477875;;;;;
8126136.000000;0.473846;;;;;
8126366.000000;0.477875;;;;;
8126560.000000;0.473846;;;;;
8126782.000000;0.478681;;;;;
8126968.000000;0.480293;;;;;
8127167.000000;0.479487;;;;;
8127409.000000;0.478681;;;;;
8127598.000000;0.479487;;;;;
8127806.000000;0.478681;;;;;
8127995.000000;0.481099;;;;;
8128216.000000;0.480293;;;;;
8128432.000000;0.485934;;;;;
8128609.000000;0.473040;;;;;
8128823.000000;0.480293;;;;;
8129012.000000;0.480293;;;;;
8129200.000000;0.480293;;;;;
8129439.000000;0.474652;;;;;
8129633.000000;0.481905;;;;;
8129849.000000;0.483516;;;;;
8130043.000000;0.483516;;;;;
8130223.000000;0.481099;;;;;
8130476.000000;0.483516;;;;;
8130669.000000;0.485934;;;;;
8130876.000000;0.481905;;;;;
8131068.000000;0.485934;;;;;
8131283.000000;0.481905;;;;;
8131497.000000;0.483516;;;;;
8131716.000000;0.485934;;;;;
8131902.000000;0.484322;;;;;
8132088.000000;0.485128;;;;;
8132302.000000;0.483516;;;;;
8132517.000000;0.484322;;;;;
8132728.000000;0.478681;;;;;
8132913.000000;0.484322;;;;;
8133102.000000;0.485128;;;;;
8133331.000000;0.486740;;;;;
8133529.000000;0.468205;;;;;
8133745.000000;0.485934;;;;;
8133933.000000;0.485128;;;;;
8134123.000000;0.486740;;;;;
8134349.000000;0.485128;;;;;
8134549.000000;0.486740;;;;;
8134769.000000;0.487546;;;;;
8134951.000000;0.490769;;;;;
8135142.000000;0.487546;;;;;
8135369.000000;0.488352;;;;;
8135559.000000;0.489963;;;;;
8135772.000000;0.488352;;;;;
8135962.000000;0.491575;;;;;
8136152.000000;0.489158;;;;;
8136383.000000;0.481905;;;;;
8136577.000000;0.489963;;;;;
8136799.000000;0.488352;;;;;
8136991.000000;0.488352;;;;;
8137180.000000;0.489158;;;;;
8137417.000000;0.488352;;;;;
8137610.000000;0.491575;;;;;
8137830.000000;0.490769;;;;;
8138018.000000;0.490769;;;;;
8138207.000000;0.489963;;;;;
8138452.000000;0.489963;;;;;
8138644.000000;0.485128;;;;;
8138868.000000;0.487546;;;;;
8139063.000000;0.490769;;;;;
8139255.000000;0.490769;;;;;
8139498.000000;0.481905;;;;;
8139710.000000;0.490769;;;;;
8139925.000000;0.491575;;;;;
8140120.000000;0.493187;;;;;
8140337.000000;0.491575;;;;;
8140552.000000;0.492381;;;;;
8140764.000000;0.492381;;;;;
8140956.000000;0.489158;;;;;
8141149.000000;0.489158;;;;;
8141380.000000;0.492381;;;;;
8141572.000000;0.485934;;;;;
8141785.000000;0.493187;;;;;
8141976.000000;0.491575;;;;;
8142167.000000;0.492381;;;;;
8142401.000000;0.496410;;;;;
8142595.000000;0.493187;;;;;
8142810.000000;0.493187;;;;;
8142999.000000;0.494799;;;;;
8143187.000000;0.494799;;;;;
8143420.000000;0.497216;;;;;
8143614.000000;0.498022;;;;;
8143831.000000;0.493993;;;;;
8144016.000000;0.496410;;;;;
8144229.000000;0.496410;;;;;
8144442.000000;0.496410;;;;;
8144630.000000;0.497216;;;;;
8144849.000000;0.496410;;;;;
8145040.000000;0.497216;;;;;
8145226.000000;0.493187;;;;;
8145466.000000;0.494799;;;;;
8145660.000000;0.498828;;;;;
8145873.000000;0.498828;;;;;
8146069.000000;0.493187;;;;;
8146245.000000;0.496410;;;;;
8146479.000000;0.493993;;;;;
8146674.000000;0.497216;;;;;
8146872.000000;0.498022;;;;;
8147062.000000;0.496410;;;;;
8147241.000000;0.499634;;;;;
8147479.000000;0.493187;;;;;
8147675.000000;0.498828;;;;;
8147882.000000;0.497216;;;;;
8148081.000000;0.492381;;;;;
8148289.000000;0.498022;;;;;
8148503.000000;0.499634;;;;;
8148722.000000;0.499634;;;;;
8148909.000000;0.502051;;;;;
8149093.000000;0.502857;;;;;
8149302.000000;0.823590;;;;;
8149515.000000;0.506081;;;;;
8149725.000000;0.500440;;;;;
8149912.000000;0.502051;;;;;
8150095.000000;0.500440;;;;;
8150306.000000;0.500440;;;;;
8150527.000000;0.501245;;;;;
8150744.000000;0.500440;;;;;
8150930.000000;0.498828;;;;;
8151116.000000;0.501245;;;;;
8151324.000000;0.501245;;;;;
8151542.000000;0.502857;;;;;
8151759.000000;0.501245;;;;;
8151946.000000;0.501245;;;;;
8152130.000000;0.502857;;;;;
8152343.000000;0.502857;;;;;
8152553.000000;0.516557;;;;;
8152769.000000;0.507692;;;;;
8152961.000000;0.504469;;;;;
8153151.000000;0.504469;;;;;
8153366.000000;0.503663;;;;;
8153580.000000;0.503663;;;;;
8153796.000000;0.503663;;;;;
8153987.000000;0.502857;;;;;
8154176.000000;0.506081;;;;;
8154392.000000;0.502051;;;;;
8154603.000000;0.503663;;;;;
8154826.000000;0.505275;;;;;
8155021.000000;0.504469;;;;;
8155210.000000;0.506081;;;;;
8155441.000000;0.504469;;;;;
8155638.000000;0.504469;;;;;
8155852.000000;0.506081;;;;;
8156043.000000;0.505275;;;;;
8156224.000000;0.505275;;;;;
8156457.000000;0.506081;;;;;
8156648.000000;0.505275;;;;;
8156860.000000;0.505275;;;;;
8157057.000000;0.505275;;;;;
8157236.000000;0.506081;;;;;
8157461.000000;0.504469;;;;;
8157657.000000;0.506886;;;;;
8157876.000000;0.498828;;;;;
8158076.000000;0.506081;;;;;
8158282.000000;0.507692;;;;;
8158491.000000;0.507692;;;;;
8158707.000000;0.509304;;;;;
8158900.000000;0.512527;;;;;
8159084.000000;0.507692;;;;;
8159293.000000;0.510916;;;;;
8159509.000000;0.507692;;;;;
8159725.000000;0.507692;;;;;
8159915.000000;0.509304;;;;;
8160134.000000;0.509304;;;;;
8160347.000000;0.510916;;;;;
8160556.000000;0.506886;;;;;
8160765.000000;0.509304;;;;;
8160952.000000;0.509304;;;;;
8161135.000000;0.509304;;;;;
8161351.000000;0.509304;;;;;
8161556.000000;0.511722;;;;;
8161769.000000;0.518974;;;;;
8161955.000000;0.509304;;;;;
8162142.000000;0.513333;;;;;
8162354.000000;0.511722;;;;;
8162559.000000;0.510110;;;;;
8162780.000000;0.509304;;;;;
8162971.000000;0.510916;;;;;
8163154.000000;0.510110;;;;;
8163377.000000;0.511722;;;;;
8163587.000000;0.510916;;;;;
8163807.000000;0.512527;;;;;
8163989.000000;0.514139;;;;;
8164173.000000;0.506886;;;;;
8164391.000000;0.523004;;;;;
8164606.000000;0.512527;;;;;
8164825.000000;0.509304;;;;;
8165013.000000;0.523004;;;;;
8165198.000000;0.510110;;;;;
8165415.000000;0.511722;;;;;
8165622.000000;0.509304;;;;;
8165837.000000;0.511722;;;;;
8166024.000000;0.514139;;;;;
8166213.000000;0.518169;;;;;
8166427.000000;0.513333;;;;;
8166646.000000;0.516557;;;;;
8166855.000000;0.507692;;;;;
8167045.000000;0.513333;;;;;
8167226.000000;0.504469;;;;;
8167441.000000;0.514139;;;;;
8167654.000000;0.512527;;;;;
8167871.000000;0.514139;;;;;
8168063.000000;0.511722;;;;;
8168250.000000;0.513333;;;;;
8168456.000000;0.514139;;;;;
8168675.000000;0.515751;;;;;
8168881.000000;0.506081;;;;;
8169076.000000;0.516557;;;;;
8169282.000000;0.514139;;;;;
8169475.000000;0.515751;;;;;
8169711.000000;0.516557;;;;;
8169909.000000;0.515751;;;;;
8170094.000000;0.516557;;;;;
